Time(s),Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14
55.083,-0.033000,2.054000,0.601000,2.402000,0.164000,1.063000,0.855000,0.640000,3.262000,0.920000,0.951000,0.000000,0.000000,0.032000
55.151,0.022000,2.054000,0.666000,2.402000,0.255000,1.063000,0.562000,0.608000,3.262000,0.855000,0.951000,0.030000,-0.031000,0.000000
55.256,0.000000,2.054000,0.598000,2.402000,0.164000,1.095000,0.508000,0.608000,3.328000,0.855000,1.017000,0.030000,0.031000,-0.031000
55.271,-0.065000,2.156000,0.634000,2.469000,0.164000,1.095000,0.541000,0.608000,3.262000,0.855000,1.082000,-0.031000,-0.031000,-0.031000
55.321,0.000000,2.088000,0.598000,2.402000,0.197000,1.063000,0.529000,0.673000,3.262000,0.953000,1.017000,0.030000,0.000000,0.063000
55.377,0.088000,2.088000,0.702000,2.435000,0.197000,1.095000,0.508000,0.608000,3.295000,0.953000,0.984000,0.030000,0.000000,0.000000
55.468,-0.033000,2.054000,0.634000,2.402000,0.197000,1.095000,0.606000,0.608000,3.328000,0.888000,1.049000,-0.031000,0.000000,-0.031000
55.491,0.000000,2.156000,0.634000,2.435000,0.164000,1.128000,0.541000,0.608000,3.295000,0.888000,1.017000,0.000000,-0.031000,-0.031000
55.517,0.000000,2.054000,0.634000,2.402000,0.164000,1.193000,0.529000,0.673000,3.295000,0.985000,0.984000,0.000000,-0.031000,-0.031000
55.594,0.055000,2.054000,0.598000,2.402000,0.164000,1.193000,0.725000,0.640000,3.262000,0.920000,1.017000,-0.031000,-0.031000,0.000000
55.616,0.000000,2.054000,0.632000,2.402000,0.288000,1.442000,0.660000,0.640000,3.361000,0.888000,0.984000,-0.031000,0.031000,-0.031000
55.702,0.000000,2.088000,0.634000,2.402000,0.197000,1.095000,0.541000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.031000,-0.031000
55.749,0.000000,2.088000,0.567000,2.503000,0.164000,1.160000,0.562000,0.673000,3.262000,0.888000,0.984000,-0.031000,-0.031000,-0.062000
55.805,-0.033000,2.054000,0.567000,2.469000,0.164000,1.128000,0.508000,0.608000,3.262000,0.855000,0.984000,0.000000,-0.031000,0.000000
55.906,-0.033000,2.054000,0.666000,2.435000,0.255000,1.160000,0.606000,0.608000,3.262000,0.855000,0.984000,-0.062000,0.000000,0.032000
55.932,-0.033000,2.054000,0.634000,2.402000,0.164000,1.095000,0.508000,0.608000,3.228000,0.855000,1.017000,-0.062000,0.031000,-0.031000
55.979,0.055000,2.156000,0.601000,2.469000,0.197000,1.225000,0.508000,0.640000,3.262000,0.888000,0.951000,-0.062000,0.031000,-0.062000
56.043,-0.033000,2.054000,0.598000,2.435000,0.164000,1.095000,0.529000,0.608000,3.228000,0.920000,0.951000,0.030000,-0.031000,0.063000
56.106,0.088000,2.054000,0.632000,2.402000,0.321000,1.095000,0.529000,0.575000,3.262000,0.855000,0.984000,0.000000,-0.031000,-0.062000
56.181,-0.033000,2.054000,0.598000,2.402000,0.164000,1.128000,0.508000,0.608000,3.328000,0.855000,1.049000,0.000000,0.071000,-0.031000
56.242,-0.033000,2.121000,0.601000,2.469000,0.164000,1.128000,0.508000,0.608000,3.228000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
56.305,0.000000,2.088000,0.567000,2.368000,0.164000,1.095000,0.855000,0.673000,3.228000,0.953000,0.984000,0.030000,0.000000,0.032000
56.403,0.055000,2.054000,0.668000,2.402000,0.164000,1.095000,0.541000,0.608000,3.228000,0.888000,0.951000,-0.062000,0.349000,-0.031000
56.497,-0.033000,2.054000,0.598000,2.402000,0.164000,1.063000,0.606000,0.608000,3.361000,0.888000,1.082000,0.000000,0.071000,-0.031000
56.532,-0.033000,2.121000,0.567000,2.402000,0.131000,1.095000,0.508000,0.575000,3.262000,0.855000,0.951000,-0.031000,-0.031000,-0.062000
56.582,-0.033000,2.020000,0.598000,2.402000,0.131000,1.193000,0.508000,0.705000,3.262000,0.953000,0.984000,0.030000,-0.031000,-0.031000
56.661,0.022000,2.020000,0.601000,2.402000,0.164000,1.063000,0.508000,0.608000,3.228000,0.855000,1.049000,0.000000,-0.031000,0.000000
56.701,-0.033000,2.020000,0.598000,2.435000,0.255000,1.095000,0.627000,0.640000,3.328000,0.888000,1.049000,-0.031000,0.000000,-0.031000
56.774,-0.033000,2.054000,0.567000,2.402000,0.131000,1.063000,0.541000,0.608000,3.228000,0.888000,0.951000,-0.031000,0.040000,-0.031000
56.824,-0.033000,2.020000,0.601000,2.503000,0.164000,1.193000,0.562000,0.705000,3.262000,0.953000,0.951000,-0.031000,-0.031000,-0.031000
56.903,-0.033000,2.020000,0.601000,2.402000,0.131000,1.128000,0.541000,0.575000,3.262000,0.855000,0.951000,0.061000,-0.031000,0.063000
56.955,-0.033000,2.020000,0.668000,2.435000,0.255000,1.128000,0.606000,0.608000,3.328000,0.855000,0.984000,-0.031000,-0.031000,0.000000
57.015,-0.033000,2.020000,0.632000,2.402000,0.197000,1.095000,0.508000,0.640000,3.262000,0.855000,1.049000,-0.031000,0.071000,-0.062000
57.082,-0.033000,2.156000,0.634000,2.469000,0.197000,1.193000,0.562000,0.640000,3.262000,0.888000,0.951000,-0.062000,0.000000,-0.031000
57.149,-0.033000,2.020000,0.634000,2.402000,0.164000,1.063000,0.529000,0.608000,3.262000,0.953000,0.951000,0.030000,0.000000,0.063000
57.203,0.055000,2.020000,0.632000,2.402000,0.222000,1.095000,0.573000,0.608000,3.262000,0.855000,0.951000,0.030000,-0.031000,-0.031000
57.253,-0.033000,2.020000,0.601000,2.402000,0.164000,1.128000,0.508000,0.608000,3.361000,0.920000,1.082000,-0.031000,0.071000,0.000000
57.329,-0.065000,2.088000,0.598000,2.435000,0.131000,1.128000,0.508000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
57.388,-0.033000,2.020000,0.598000,2.368000,0.164000,1.095000,0.508000,0.705000,3.228000,0.985000,0.984000,0.061000,-0.031000,0.063000
57.388,0.022000,2.020000,0.634000,2.368000,0.197000,1.095000,0.508000,0.575000,3.262000,0.855000,0.951000,-0.031000,0.000000,-0.031000
57.448,-0.065000,2.020000,0.567000,2.402000,0.164000,1.095000,0.660000,0.608000,3.328000,0.888000,1.049000,-0.031000,0.071000,-0.031000
57.501,-0.033000,2.020000,0.567000,2.402000,0.131000,1.095000,0.508000,0.640000,3.262000,0.855000,0.951000,-0.031000,-0.031000,-0.062000
57.553,0.022000,1.986000,0.601000,2.368000,0.131000,1.225000,0.725000,0.738000,3.262000,0.953000,0.984000,0.030000,-0.031000,-0.031000
57.613,-0.010000,2.020000,0.634000,2.368000,0.164000,1.356000,0.508000,0.608000,3.262000,0.855000,0.984000,-0.031000,0.000000,0.063000
57.662,-0.033000,2.020000,0.567000,2.738000,0.288000,1.063000,0.627000,0.640000,3.328000,0.855000,1.017000,0.030000,0.000000,-0.062000
57.760,-0.033000,2.020000,0.567000,2.469000,0.131000,1.063000,0.541000,0.608000,3.228000,0.888000,0.951000,-0.031000,0.040000,-0.031000
57.792,-0.033000,1.986000,0.567000,2.537000,0.131000,1.193000,0.529000,0.673000,3.228000,0.888000,0.951000,-0.031000,-0.031000,-0.062000
57.850,-0.033000,1.986000,0.567000,2.368000,0.164000,1.095000,0.541000,0.575000,3.262000,0.855000,0.951000,0.061000,0.000000,0.063000
57.905,-0.065000,1.986000,0.632000,2.704000,0.222000,1.095000,0.573000,0.608000,3.262000,0.855000,0.984000,-0.062000,-0.031000,0.000000
57.982,-0.033000,1.986000,0.598000,2.402000,0.164000,1.095000,0.508000,0.608000,3.228000,0.953000,1.049000,-0.062000,0.071000,-0.062000
58.041,-0.065000,2.121000,0.601000,2.469000,0.164000,1.128000,0.529000,0.608000,3.228000,0.888000,0.951000,-0.031000,0.031000,-0.031000
58.096,-0.033000,1.986000,0.601000,2.402000,0.164000,1.063000,0.529000,0.608000,3.262000,0.985000,0.951000,0.061000,-0.031000,0.032000
58.144,0.055000,1.986000,0.634000,2.402000,0.164000,1.225000,0.573000,0.608000,3.262000,0.855000,0.951000,-0.031000,-0.031000,-0.031000
58.229,-0.065000,2.020000,0.598000,2.435000,0.131000,1.128000,0.508000,0.608000,3.361000,0.855000,1.082000,-0.031000,0.071000,0.000000
58.341,-0.033000,2.054000,0.736000,2.435000,0.131000,1.095000,0.508000,0.608000,3.228000,0.855000,0.984000,-0.031000,0.000000,-0.031000
58.399,0.022000,2.020000,0.634000,2.402000,0.164000,1.063000,0.508000,0.738000,3.228000,0.953000,0.951000,0.061000,0.000000,0.032000
58.487,0.000000,2.156000,0.567000,2.368000,0.131000,1.095000,0.541000,0.608000,3.228000,0.888000,0.951000,-0.062000,0.000000,-0.031000
58.505,-0.033000,2.054000,0.567000,2.402000,0.131000,1.095000,0.627000,0.575000,3.361000,0.855000,1.049000,-0.031000,0.071000,-0.062000
58.596,-0.033000,1.986000,0.601000,2.368000,0.420000,1.095000,0.508000,0.608000,3.262000,0.855000,0.951000,-0.031000,-0.031000,-0.031000
58.628,0.022000,1.986000,0.601000,2.368000,0.131000,1.225000,0.508000,0.673000,3.228000,0.888000,0.984000,0.030000,-0.031000,-0.031000
58.688,-0.065000,2.224000,0.598000,2.368000,0.131000,1.063000,0.541000,0.608000,3.228000,0.855000,0.984000,-0.062000,-0.031000,0.063000
58.769,-0.065000,2.020000,0.601000,2.402000,0.255000,1.095000,0.627000,0.575000,3.328000,0.888000,1.017000,-0.031000,-0.031000,-0.031000
58.826,-0.065000,1.986000,0.567000,2.402000,0.131000,1.095000,0.573000,0.640000,3.228000,0.985000,0.951000,-0.031000,0.102000,-0.062000
58.875,-0.033000,1.986000,0.601000,2.503000,0.131000,1.160000,0.529000,0.608000,3.262000,0.855000,0.951000,-0.031000,-0.031000,-0.062000
58.951,-0.033000,1.986000,0.567000,2.368000,0.164000,1.095000,0.573000,0.575000,3.262000,0.855000,0.951000,0.092000,0.000000,0.063000
58.986,-0.010000,1.986000,0.632000,2.368000,0.197000,1.095000,0.573000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
59.055,-0.033000,2.054000,0.567000,2.402000,0.164000,1.160000,0.508000,0.608000,3.228000,0.855000,1.082000,0.000000,0.102000,-0.031000
59.129,-0.065000,2.088000,0.567000,2.402000,0.164000,1.160000,0.541000,0.640000,3.228000,0.855000,0.951000,-0.062000,0.000000,-0.062000
59.206,-0.033000,2.360000,0.598000,2.402000,0.197000,1.063000,0.562000,0.575000,3.228000,0.985000,0.951000,0.061000,0.000000,0.032000
59.225,0.055000,1.986000,0.666000,2.402000,0.164000,1.095000,0.606000,0.575000,3.262000,0.855000,0.951000,-0.031000,-0.031000,-0.031000
59.298,-0.065000,2.054000,0.598000,2.435000,0.131000,1.128000,0.541000,0.608000,3.361000,0.855000,1.082000,-0.031000,0.071000,-0.031000
59.305,-0.033000,2.054000,0.632000,2.368000,0.164000,1.063000,0.541000,0.640000,3.228000,0.855000,0.951000,-0.031000,-0.031000,0.391000
59.353,0.022000,2.054000,0.634000,2.402000,0.164000,1.095000,0.529000,0.738000,3.228000,0.953000,0.951000,0.030000,0.000000,0.000000
59.405,0.000000,2.020000,0.632000,2.402000,0.164000,1.063000,0.541000,0.608000,3.228000,0.888000,0.984000,-0.031000,0.195000,-0.031000
59.467,0.000000,2.121000,0.601000,2.435000,0.164000,1.095000,0.692000,0.608000,3.361000,0.855000,1.049000,0.000000,0.031000,-0.031000
59.533,-0.033000,2.054000,0.598000,2.368000,0.164000,1.128000,0.541000,0.608000,3.262000,0.888000,0.951000,-0.031000,-0.031000,-0.031000
59.584,0.022000,2.054000,0.601000,2.402000,0.131000,1.225000,0.508000,0.673000,3.228000,0.888000,0.984000,0.000000,-0.031000,-0.031000
59.645,-0.010000,2.020000,0.598000,2.368000,0.164000,1.095000,0.573000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
59.717,-0.033000,2.190000,0.601000,2.435000,0.255000,1.095000,0.627000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
59.772,0.000000,2.020000,0.601000,2.435000,0.164000,1.128000,0.595000,0.640000,3.262000,0.888000,0.951000,0.000000,0.000000,-0.031000
59.821,-0.033000,1.986000,0.601000,2.503000,0.131000,1.225000,0.508000,0.640000,3.262000,0.822000,0.951000,0.000000,0.226000,-0.031000
59.913,-0.033000,2.020000,0.598000,2.435000,0.197000,1.128000,0.627000,0.608000,3.262000,0.822000,0.951000,-0.031000,-0.031000,0.063000
59.972,-0.033000,2.020000,0.666000,2.402000,0.197000,1.095000,0.573000,0.608000,3.295000,0.855000,0.984000,-0.031000,0.000000,-0.031000
60.017,0.000000,2.054000,0.598000,2.435000,0.164000,1.160000,0.508000,0.640000,3.228000,0.888000,0.951000,-0.031000,0.102000,-0.031000
60.088,-0.033000,2.088000,0.601000,2.402000,0.164000,1.095000,0.529000,0.608000,3.262000,0.888000,0.984000,-0.031000,0.000000,-0.031000
60.162,0.000000,1.986000,0.634000,2.402000,0.230000,1.128000,0.562000,0.608000,3.262000,0.985000,0.984000,0.092000,-0.031000,0.063000
60.260,0.022000,2.020000,0.634000,2.435000,0.131000,1.128000,0.541000,0.640000,3.295000,0.855000,0.951000,0.000000,0.000000,-0.031000
60.352,-0.033000,2.088000,0.601000,2.469000,0.164000,1.128000,0.541000,0.608000,3.361000,0.855000,1.082000,-0.062000,0.071000,0.000000
60.372,-0.033000,2.054000,0.733000,2.469000,0.164000,1.128000,0.508000,0.640000,3.228000,0.855000,0.984000,-0.031000,-0.031000,0.000000
60.419,0.022000,2.054000,0.668000,2.402000,0.164000,1.095000,0.529000,0.738000,3.228000,0.920000,0.951000,0.000000,0.000000,0.000000
60.505,-0.033000,2.054000,0.567000,2.402000,0.131000,1.128000,0.573000,0.608000,3.228000,0.888000,1.017000,-0.031000,0.380000,0.000000
60.565,0.000000,2.088000,0.567000,2.435000,0.164000,1.128000,0.692000,0.608000,3.328000,0.855000,0.984000,0.000000,0.000000,-0.062000
60.611,-0.033000,2.054000,0.601000,2.402000,0.131000,1.128000,0.541000,0.640000,3.262000,0.888000,0.951000,0.000000,-0.031000,-0.031000
60.692,0.055000,1.986000,0.601000,2.368000,0.164000,1.258000,0.529000,0.705000,3.228000,0.855000,0.984000,-0.031000,-0.031000,0.000000
60.731,-0.033000,2.020000,0.598000,2.402000,0.197000,1.128000,0.562000,0.640000,3.295000,0.855000,0.984000,-0.031000,0.031000,-0.062000
60.800,-0.033000,2.054000,0.601000,2.469000,0.255000,1.128000,0.606000,0.608000,3.262000,0.888000,1.017000,-0.031000,0.000000,-0.031000
60.853,-0.033000,2.020000,0.601000,2.435000,0.164000,1.160000,0.595000,0.673000,3.228000,0.888000,0.951000,-0.031000,-0.031000,-0.031000
60.915,0.000000,2.020000,0.837000,2.503000,0.131000,1.160000,0.508000,0.608000,3.262000,0.855000,0.951000,0.000000,-0.031000,-0.031000
60.988,-0.033000,2.020000,0.598000,2.368000,0.197000,1.193000,0.595000,0.608000,3.228000,0.855000,0.984000,-0.031000,-0.031000,0.095000
61.050,-0.033000,2.020000,0.668000,2.435000,0.222000,1.128000,0.606000,0.608000,3.228000,0.855000,0.984000,-0.062000,-0.031000,-0.031000
61.091,-0.033000,2.088000,0.598000,2.469000,0.197000,1.193000,0.508000,0.640000,3.228000,0.855000,0.951000,-0.062000,0.102000,-0.031000
61.146,-0.010000,2.054000,0.601000,2.402000,0.164000,1.095000,0.790000,0.673000,3.228000,0.888000,0.951000,-0.031000,0.000000,-0.031000
61.235,0.022000,1.986000,0.632000,2.402000,0.255000,1.128000,0.529000,0.575000,3.228000,0.855000,0.951000,0.092000,0.000000,0.063000
61.236,0.000000,2.020000,0.668000,2.402000,0.164000,1.160000,0.541000,0.608000,3.262000,0.822000,0.984000,0.000000,0.000000,0.000000
61.283,-0.033000,2.122000,0.598000,2.503000,0.164000,1.128000,0.541000,0.608000,3.228000,0.855000,1.082000,-0.031000,0.031000,0.000000
61.341,-0.033000,2.020000,0.601000,2.402000,0.164000,1.095000,0.855000,0.640000,3.228000,0.855000,0.984000,0.000000,-0.031000,0.000000
61.395,0.088000,2.054000,0.668000,2.368000,0.197000,1.128000,0.573000,0.738000,3.195000,0.953000,0.951000,0.061000,0.000000,0.032000
61.457,-0.033000,2.054000,0.601000,2.402000,0.131000,1.095000,0.573000,0.608000,3.262000,0.888000,1.017000,-0.031000,0.000000,-0.031000
61.516,-0.033000,2.121000,0.598000,2.571000,0.164000,1.128000,0.660000,0.608000,3.295000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
61.592,-0.033000,2.020000,0.567000,2.368000,0.131000,1.160000,0.541000,0.640000,3.262000,0.888000,0.951000,0.000000,-0.031000,0.000000
61.636,0.055000,2.020000,0.634000,2.368000,0.197000,1.258000,0.508000,0.673000,3.228000,0.920000,0.984000,0.030000,-0.031000,0.000000
61.696,-0.033000,2.020000,0.567000,2.368000,0.197000,1.128000,0.573000,0.640000,3.295000,0.855000,0.984000,-0.031000,0.000000,0.000000
61.790,-0.033000,2.054000,0.567000,2.402000,0.255000,1.095000,0.606000,0.608000,3.262000,0.855000,0.984000,-0.062000,0.000000,-0.062000
61.816,0.000000,2.020000,0.567000,2.469000,0.164000,1.160000,0.529000,0.673000,3.228000,0.888000,0.951000,-0.031000,-0.031000,-0.031000
61.889,0.000000,2.020000,0.601000,2.503000,0.164000,1.225000,0.692000,0.640000,3.262000,0.855000,0.951000,0.000000,-0.031000,0.000000
61.940,-0.033000,2.429000,0.634000,2.402000,0.230000,1.160000,0.606000,0.608000,3.262000,0.855000,0.984000,-0.031000,0.000000,0.063000
61.994,0.000000,2.020000,0.598000,2.368000,0.164000,1.128000,0.541000,0.608000,3.195000,0.855000,0.984000,-0.062000,-0.031000,-0.031000
62.048,0.000000,2.088000,0.598000,2.435000,0.197000,1.193000,0.508000,0.640000,3.228000,0.855000,0.951000,-0.031000,0.102000,-0.031000
62.171,-0.033000,2.156000,0.567000,2.469000,0.164000,1.160000,0.573000,0.575000,3.228000,0.888000,0.951000,-0.031000,0.000000,0.000000
62.231,0.055000,2.020000,0.632000,2.435000,0.255000,1.128000,0.562000,0.608000,3.228000,0.855000,0.951000,0.061000,0.000000,0.063000
62.290,0.022000,2.020000,0.634000,2.402000,0.131000,1.128000,0.508000,0.608000,3.262000,0.822000,0.951000,-0.031000,0.000000,-0.031000
62.371,-0.065000,2.088000,0.567000,2.469000,0.164000,1.128000,0.508000,0.608000,3.195000,0.855000,1.017000,-0.062000,0.031000,-0.031000
62.407,-0.033000,2.088000,0.567000,2.435000,0.197000,1.128000,0.541000,0.640000,3.228000,0.888000,0.951000,0.000000,0.000000,0.000000
62.474,0.055000,2.054000,0.666000,2.368000,0.164000,1.128000,0.529000,0.608000,3.228000,0.888000,0.951000,-0.031000,0.000000,-0.062000
62.534,0.022000,2.020000,0.533000,2.402000,0.164000,1.128000,0.573000,0.608000,3.262000,0.855000,1.017000,-0.031000,0.000000,-0.062000
62.591,-0.033000,2.122000,0.567000,2.402000,0.197000,1.128000,0.508000,0.608000,3.262000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
62.653,-0.033000,2.054000,0.601000,2.402000,0.164000,1.193000,0.508000,0.673000,3.295000,0.920000,0.951000,0.061000,-0.031000,-0.031000
62.722,0.055000,2.020000,0.804000,2.368000,0.164000,1.128000,0.508000,0.673000,3.228000,0.855000,0.984000,-0.031000,-0.031000,-0.031000
62.767,-0.010000,2.054000,0.533000,2.402000,0.230000,1.128000,0.606000,0.640000,3.295000,0.855000,0.984000,-0.031000,0.000000,-0.031000
62.825,0.000000,2.054000,0.634000,2.435000,0.197000,1.128000,0.573000,0.608000,3.228000,0.888000,0.951000,-0.031000,0.000000,-0.031000
62.911,0.000000,2.054000,0.632000,2.469000,0.519000,1.225000,0.529000,0.673000,3.228000,0.888000,0.951000,-0.031000,-0.031000,-0.031000
62.959,0.000000,2.020000,0.567000,2.469000,0.131000,1.225000,0.541000,0.640000,3.262000,0.855000,0.951000,0.000000,0.000000,-0.031000
63.022,0.000000,2.020000,0.666000,2.402000,0.255000,1.160000,0.627000,0.608000,3.262000,0.855000,0.984000,-0.031000,-0.031000,0.063000
63.074,-0.033000,2.020000,0.668000,2.435000,0.164000,1.128000,0.573000,0.673000,3.262000,0.855000,0.984000,-0.031000,0.000000,-0.031000
63.128,0.000000,2.122000,0.601000,2.469000,0.230000,1.225000,0.562000,0.640000,3.228000,0.855000,0.919000,-0.031000,0.102000,-0.031000
63.128,-0.033000,2.088000,0.598000,2.435000,0.255000,1.128000,0.562000,0.640000,3.262000,0.888000,0.951000,0.000000,0.000000,0.000000
63.213,0.055000,2.020000,0.634000,2.435000,0.288000,1.128000,0.562000,0.608000,3.262000,0.822000,0.951000,0.030000,0.000000,0.000000
63.258,0.055000,2.020000,0.598000,2.368000,0.164000,1.160000,0.541000,0.608000,3.262000,0.822000,0.984000,0.000000,0.031000,-0.031000
63.324,-0.033000,2.122000,0.634000,2.469000,0.164000,1.160000,0.541000,0.608000,3.228000,0.822000,0.984000,-0.031000,0.000000,0.032000
63.370,0.000000,2.020000,0.567000,2.368000,0.164000,1.160000,0.541000,0.640000,3.262000,0.855000,0.984000,0.000000,0.000000,0.032000
63.454,0.088000,2.054000,0.702000,2.402000,0.197000,1.128000,0.562000,0.608000,3.228000,0.888000,0.919000,-0.031000,0.000000,0.000000
63.490,-0.033000,2.020000,0.634000,2.402000,0.164000,1.128000,0.606000,0.608000,3.262000,0.855000,1.017000,-0.031000,0.071000,-0.062000
63.575,0.000000,2.088000,0.601000,2.402000,0.164000,1.128000,0.573000,0.640000,3.295000,0.822000,0.951000,0.000000,-0.031000,-0.031000
63.729,-0.033000,2.020000,0.601000,2.402000,0.164000,1.193000,0.508000,0.673000,3.228000,0.920000,0.919000,0.061000,-0.031000,0.000000
63.735,0.055000,2.020000,0.632000,2.368000,0.164000,1.128000,0.758000,0.640000,3.228000,0.888000,0.984000,0.000000,0.000000,0.000000
63.740,0.000000,2.054000,0.632000,2.402000,0.230000,1.128000,0.606000,0.640000,3.295000,0.822000,0.951000,-0.031000,0.031000,-0.062000
63.810,-0.033000,2.054000,0.601000,2.402000,0.197000,1.128000,0.573000,0.608000,3.228000,0.888000,0.919000,-0.031000,0.000000,-0.031000
63.864,0.350000,2.020000,0.837000,2.469000,0.552000,1.193000,0.562000,0.673000,3.195000,0.855000,0.919000,-0.031000,-0.031000,-0.031000
63.947,0.000000,2.020000,0.634000,2.469000,0.164000,1.225000,0.508000,0.608000,3.262000,0.822000,0.919000,0.000000,-0.031000,-0.031000
63.976,-0.065000,2.020000,0.668000,2.402000,0.230000,1.160000,0.627000,0.608000,3.228000,0.822000,0.919000,-0.062000,0.000000,0.032000
64.107,0.055000,2.020000,0.668000,2.368000,0.131000,1.128000,0.541000,0.608000,3.228000,0.822000,0.951000,-0.031000,0.000000,-0.031000
64.171,-0.033000,2.122000,0.634000,2.469000,0.164000,1.225000,0.508000,0.640000,3.228000,0.855000,0.919000,-0.062000,0.102000,-0.031000
64.212,-0.033000,2.054000,0.601000,2.402000,0.164000,1.128000,0.541000,0.608000,3.195000,0.855000,0.919000,0.000000,0.000000,0.032000
64.283,0.055000,2.020000,0.702000,2.402000,0.255000,1.128000,0.562000,0.608000,3.228000,0.822000,0.919000,0.030000,0.000000,-0.031000
64.372,-0.043000,1.986000,0.567000,2.368000,0.131000,1.160000,0.541000,0.956000,3.262000,0.822000,0.951000,-0.031000,0.031000,-0.062000
64.394,-0.065000,2.121000,0.634000,2.469000,0.164000,1.160000,0.541000,0.608000,3.228000,0.822000,1.017000,-0.031000,0.031000,-0.031000
64.476,-0.033000,2.020000,0.601000,2.368000,0.164000,1.128000,0.508000,0.673000,3.228000,0.888000,0.951000,0.030000,0.000000,0.063000
64.531,0.088000,2.020000,0.632000,2.402000,0.197000,1.128000,0.529000,0.575000,3.195000,0.855000,0.919000,-0.031000,0.031000,-0.031000
64.573,-0.033000,2.054000,0.634000,2.402000,0.164000,1.128000,0.606000,0.608000,3.262000,0.855000,0.984000,-0.031000,0.040000,-0.031000
64.656,-0.033000,2.122000,0.598000,2.435000,0.164000,1.160000,0.541000,0.836000,3.328000,0.790000,0.951000,0.000000,0.000000,0.000000
64.715,0.000000,2.054000,0.632000,2.368000,0.164000,1.225000,0.529000,0.673000,3.262000,0.888000,0.886000,0.061000,0.000000,0.000000
64.768,0.088000,2.054000,0.634000,2.402000,0.164000,1.128000,0.508000,0.575000,3.228000,0.736000,0.854000,-0.031000,-0.031000,-0.031000
64.830,0.022000,2.054000,0.598000,2.334000,0.230000,1.160000,0.541000,0.575000,3.295000,0.540000,0.572000,-0.031000,0.031000,-0.062000
64.880,0.055000,2.020000,0.601000,2.368000,0.066000,1.193000,0.541000,0.510000,3.030000,0.692000,0.767000,-0.031000,0.031000,-0.062000
64.941,0.120000,1.986000,0.567000,2.537000,-0.165000,1.291000,0.443000,0.542000,2.740000,0.573000,-1.492000,0.000000,-0.031000,-0.031000
65.008,0.120000,1.918000,0.499000,2.704000,-0.484000,1.160000,0.313000,0.358000,2.155000,-2.516000,-2.593000,0.000000,0.000000,0.000000
65.070,0.153000,1.850000,0.468000,1.965000,-0.132000,0.783000,0.280000,0.228000,1.201000,0.227000,0.194000,-0.031000,0.000000,0.032000
65.070,0.186000,1.748000,0.401000,-0.193000,-0.165000,0.458000,0.150000,0.098000,0.658000,-2.516000,-2.593000,-0.031000,0.000000,-0.031000
65.123,0.186000,1.816000,0.064000,-0.359000,-0.165000,0.374000,0.032000,0.033000,0.215000,-1.122000,-0.247000,-0.031000,0.102000,-0.062000
65.188,0.186000,1.748000,-0.067000,-0.393000,-0.189000,0.032000,0.000000,-0.032000,-0.226000,-2.452000,-2.562000,0.000000,0.031000,0.000000
65.257,0.219000,1.645000,-0.101000,-0.393000,-0.066000,0.000000,0.000000,-0.032000,-0.355000,-2.452000,-2.546000,0.061000,0.031000,-0.031000
65.299,0.120000,1.782000,-0.336000,-0.393000,-0.189000,-0.033000,-0.032000,-0.032000,-0.387000,-2.452000,-2.514000,0.000000,0.031000,-0.062000
65.376,0.022000,1.850000,-0.533000,-0.260000,-0.189000,0.000000,-0.032000,0.065000,-0.407000,-0.032000,0.129000,-0.031000,0.031000,-0.062000
65.448,-0.033000,1.816000,-0.634000,-0.293000,-0.189000,-0.033000,0.000000,0.033000,-0.355000,0.000000,0.064000,0.030000,0.000000,0.000000
65.482,0.022000,1.816000,-0.667000,-0.293000,-0.222000,0.000000,0.000000,0.033000,-0.291000,0.098000,0.064000,0.000000,0.031000,-0.107000
65.533,-0.098000,1.782000,-0.768000,-0.293000,-0.222000,0.000000,0.032000,0.000000,-0.194000,0.000000,0.129000,-0.031000,0.000000,-0.107000
